#"Progress (%)","Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)","Time Remaining"
2.4%,235000,29375.0,-77.40157928120854,565.0151562332497,487.61357695204117,126.19443542248234,2.06e+04,1:25:17
2.4%,236000,29500.0,-16.367879813314033,529.387883356805,513.0200035434909,118.23719120224122,2.06e+04,1:25:18
2.4%,237000,29625.0,-44.0319549889513,562.6269011844802,518.5949461955289,125.66102584187286,2.06e+04,1:25:17
2.4%,238000,29750.0,-71.53740202568576,579.9951604221532,508.4577583964674,129.5401742940688,2.06e+04,1:25:16
2.4%,239000,29875.0,-76.69971201421455,533.5146706960038,456.8149586817892,119.158896739931,2.06e+04,1:25:16
2.4%,240000,30000.0,-72.09822200371713,546.7521560449268,474.65393404120965,122.11544927058752,2.06e+04,1:25:15
2.4%,241000,30125.0,-106.01351907476817,553.7588696093266,447.7453505345584,123.68037766705955,2.06e+04,1:25:14
2.4%,242000,30250.0,-63.18566570973073,548.4209613531133,485.2352956433825,122.48817191594202,2.06e+04,1:25:13
2.4%,243000,30375.0,-98.77082861754516,544.4699164559635,445.69908783841834,121.60571792400191,2.06e+04,1:25:12
2.4%,244000,30500.0,-84.98911419677825,513.8729639022683,428.8838497054901,114.77198061524896,2.06e+04,1:25:11
2.5%,245000,30625.0,-80.92448020365563,506.2425636105786,425.31808340692294,113.0677536644593,2.06e+04,1:25:10
2.5%,246000,30750.0,-92.89941401907222,541.1898513139937,448.2904372949215,120.87312524188815,2.06e+04,1:25:09
2.5%,247000,30875.0,-97.45332647955513,534.4001218137753,436.94679533422016,119.35665958340284,2.06e+04,1:25:09
2.5%,248000,31000.0,-96.00744228577062,557.2283829372532,461.2209406514826,124.4552830315941,2.06e+04,1:25:08
2.5%,249000,31125.0,-111.82487964313319,534.1540891452721,422.32920950213895,119.30170892702711,2.06e+04,1:25:07
2.5%,250000,31250.0,-56.539743260132525,538.8725915795145,482.332848319382,120.35557225115186,2.06e+04,1:25:06
2.5%,251000,31375.0,-72.1532094780361,545.5792895799965,473.4260801019604,121.85349307395279,2.06e+04,1:25:06
2.5%,252000,31500.0,-66.4433132771918,540.3764067450765,473.93309346788465,120.69144484448724,2.06e+04,1:25:05
2.5%,253000,31625.0,-49.455737958659284,562.9063106613307,513.4505727026715,125.72343110798629,2.06e+04,1:25:03
2.5%,254000,31750.0,-70.28880236651923,548.6803123958229,478.3915100293036,122.54609719113138,2.06e+04,1:25:05
2.5%,255000,31875.0,-53.29012585546934,497.5268222770669,444.23669642159757,111.12111905698542,2.06e+04,1:25:04
2.6%,256000,32000.0,-100.26623170306951,542.9660151438771,442.69978344080766,121.26982609009946,2.06e+04,1:25:03
2.6%,257000,32125.0,-95.81448854271912,549.346091916471,453.53160337375186,122.69479704421877,2.06e+04,1:25:03
2.6%,258000,32250.0,-99.41330487088482,545.2791290674829,445.8658241965981,121.78645312644892,2.06e+04,1:25:02
2.6%,259000,32375.0,-132.00080909628855,494.86028760411295,362.8594785078244,110.52555655945663,2.06e+04,1:25:01
2.6%,260000,32500.0,-77.9851671467153,496.1172571479616,418.1320900012463,110.8062969257624,2.06e+04,1:25:01
2.6%,261000,32625.0,-87.78247604833538,569.2902140466532,481.5077379983178,127.14925672454704,2.06e+04,1:25:00
2.6%,262000,32750.0,-92.11626062378036,577.1491911798569,485.0329305560765,128.90453562526633,2.06e+04,1:25:00
2.6%,263000,32875.0,-75.72515306487705,531.4252009699335,455.7000479050564,118.69221996231732,2.06e+04,1:24:59
2.6%,264000,33000.0,-77.19167307693232,532.009010607389,454.81733753045665,118.82261208858179,2.06e+04,1:24:58
2.6%,265000,33125.0,-117.93022304713463,521.5700769794896,403.639853932355,116.49110766599652,2.06e+04,1:24:57
2.7%,266000,33250.0,-116.19046007008271,544.0391465249234,427.8486864548406,121.50950675577946,2.06e+04,1:24:57
2.7%,267000,33375.0,-83.46082134718395,537.4979147476662,454.03709340048226,120.0485423161675,2.06e+04,1:24:56
2.7%,268000,33500.0,-116.45018210379976,512.7441528058578,396.293970702058,114.51986405264233,2.06e+04,1:24:56
2.7%,269000,33625.0,-103.63840598968181,531.4177725566565,427.77936656697466,118.69056084855863,2.06e+04,1:24:56
2.7%,270000,33750.0,-119.51307984406563,534.1955408529394,414.6824610088738,119.3109670412364,2.06e+04,1:24:55
2.7%,271000,33875.0,-133.8586185352023,525.1100213150306,391.2514027798283,117.28174358420576,2.06e+04,1:24:54
2.7%,272000,34000.0,-94.25767651761876,544.1175749049588,449.8598983873401,121.52702349852606,2.06e+04,1:24:53
2.7%,273000,34125.0,-112.40686594906279,514.8923345644253,402.4854686153625,114.99965398609217,2.06e+04,1:24:51
2.7%,274000,34250.0,-70.31237074199498,540.8356256547099,470.52325491271495,120.7940100064961,2.06e+04,1:24:50
2.8%,275000,34375.0,-120.81839059166114,589.4286698377858,468.6102792461247,131.64712024343905,2.06e+04,1:24:52
2.8%,276000,34500.0,-100.77401168162626,544.041878238442,443.26786655681576,121.51011687577609,2.06e+04,1:24:51
2.8%,277000,34625.0,-105.68120017047943,542.5304034811112,436.84920331063176,121.17253353566132,2.06e+04,1:24:50
2.8%,278000,34750.0,-52.3003907824438,524.8748226321825,472.5744318497387,117.22921266593447,2.06e+04,1:24:50
2.8%,279000,34875.0,-83.95088469642349,524.6440317112246,440.69314701480107,117.17766620802159,2.06e+04,1:24:49
2.8%,280000,35000.0,-98.94169868060817,565.4180584963829,466.4763598157747,126.28442243091142,2.06e+04,1:24:48
2.8%,281000,35125.0,-117.7886690202385,528.5375610720295,410.74889205179096,118.04727427794174,2.06e+04,1:24:47
2.8%,282000,35250.0,-112.28361600658056,591.4675027756307,479.1838867690501,132.10248744673203,2.06e+04,1:24:46
2.8%,283000,35375.0,-94.27925781448039,551.2334602566937,456.9542024422133,123.11633508528035,2.06e+04,1:24:47
2.8%,284000,35500.0,-118.67413189575876,516.8629079238661,398.1887760281074,115.43977561789238,2.06e+04,1:24:47
2.9%,285000,35625.0,-116.56561443160382,531.0740190211498,414.50840458954593,118.61378453050914,2.06e+04,1:24:46
2.9%,286000,35750.0,-73.76868853177604,513.8228217462567,440.0541332144807,114.76078151554526,2.06e+04,1:24:49
2.9%,287000,35875.0,-110.26348576552735,513.6375878778056,403.37410211227825,114.71941008826151,2.06e+04,1:24:49
2.9%,288000,36000.0,-101.79451639412164,525.0232152131838,423.2286988190622,117.26235570249509,2.06e+04,1:24:48
2.9%,289000,36125.0,-89.14282587265828,551.5549411067234,462.41211523406514,123.18813686603099,2.06e+04,1:24:47
2.9%,290000,36250.0,-69.77826097560873,526.8043349880273,457.0260740124186,117.66016344610439,2.06e+04,1:24:46
2.9%,291000,36375.0,-101.2651430842881,560.9172768281485,459.6521337438604,125.27918638491018,2.06e+04,1:24:46
2.9%,292000,36500.0,-68.42472857859312,556.5215120804929,488.09678350189984,124.29740555220017,2.06e+04,1:24:45
2.9%,293000,36625.0,-108.41975932607403,533.4863275376365,425.06656821156247,119.15256638077373,2.06e+04,1:24:45
2.9%,294000,36750.0,-101.31169663440375,541.2129666604079,439.90127002600417,120.8782879849724,2.06e+04,1:24:44
3.0%,295000,36875.0,-115.48170770256047,557.9269071985508,442.4451994959903,124.6112963240003,2.06e+04,1:24:43
3.0%,296000,37000.0,-93.66540482810066,530.1273304781955,436.4619256500948,118.40234449234187,2.06e+04,1:24:42
3.0%,297000,37125.0,-68.01595980695285,539.4199587059926,471.4039988990397,120.47782505221869,2.06e+04,1:24:41
3.0%,298000,37250.0,-93.99246212130959,515.1316987032242,421.1392365819146,115.05311524641922,2.06e+04,1:24:41
3.0%,299000,37375.0,-49.18293335528503,556.8864871350481,507.70355377976307,124.37892163268894,2.06e+04,1:24:41
3.0%,300000,37500.0,-54.372798644529155,545.4723168122114,491.0995181676822,121.82960102807174,2.06e+04,1:24:41
3.0%,301000,37625.0,-65.06162315753687,568.1993515533145,503.13772839577763,126.90561586827661,2.06e+04,1:24:40
3.0%,302000,37750.0,-65.5567392157023,532.5429379509345,466.9861987352322,118.94186315456123,2.06e+04,1:24:42
3.0%,303000,37875.0,-91.22992235597934,530.3061278794319,439.07620552345253,118.44227835403585,2.06e+04,1:24:41
3.0%,304000,38000.0,-96.73285266032062,527.1194675351085,430.3866148747878,117.73054735248888,2.06e+04,1:24:43
3.0%,305000,38125.0,-107.36929886286325,535.8286780268016,428.45937916393837,119.67572331608918,2.06e+04,1:24:43
3.1%,306000,38250.0,-122.4237726644121,515.4449941491762,393.02122148476406,115.12308884179306,2.06e+04,1:24:43
3.1%,307000,38375.0,-99.17279970501627,520.9827270633341,421.80992735831785,116.35992482913456,2.06e+04,1:24:43
3.1%,308000,38500.0,-92.61526371143191,490.161899568073,397.5466358566411,109.47618572566073,2.06e+04,1:24:43
3.1%,309000,38625.0,-98.25902714088701,538.7657991701998,440.50677202931274,120.33172048779258,2.06e+04,1:24:43
3.1%,310000,38750.0,-111.2347130484066,524.0283889994223,412.7936759510157,117.04016426036448,2.06e+04,1:24:42
3.1%,311000,38875.0,-114.42605430796317,519.5807003410596,405.1546460330964,116.04678637839956,2.06e+04,1:24:43
3.1%,312000,39000.0,-103.66007532240826,510.65915120800565,406.9990758855974,114.05418521802486,2.06e+04,1:24:42
3.1%,313000,39125.0,-117.24730401431236,524.6366720481315,407.3893680338191,117.17602244940964,2.06e+04,1:24:42
3.1%,314000,39250.0,-126.90095053963586,586.0447229595082,459.1437724198724,130.891325888026,2.06e+04,1:24:41
3.1%,315000,39375.0,-98.43471602287684,522.5750955467066,424.1403795238298,116.71557553961,2.06e+04,1:24:40
3.2%,316000,39500.0,-142.5279087911197,552.1646994059382,409.63679061481855,123.32432454783863,2.06e+04,1:24:40
3.2%,317000,39625.0,-111.48636887781004,572.1820822876218,460.6957134098118,127.79514679662607,2.06e+04,1:24:39
3.2%,318000,39750.0,-92.44286447582505,536.7726448937684,444.32978041794337,119.8865554761122,2.06e+04,1:24:38
3.2%,319000,39875.0,-95.0236211150135,551.5708267408226,456.54720562580906,123.19168487461864,2.06e+04,1:24:38
3.2%,320000,40000.0,-72.40619991020125,543.7932606706956,471.38706076049436,121.4545888899305,2.06e+04,1:24:37
3.2%,321000,40125.0,-109.71506758377438,521.4711564530446,411.75608886927023,116.4690140639954,2.06e+04,1:24:36
3.2%,322000,40250.0,-70.69643795237118,548.4450619139939,477.7486239616227,122.49355470371354,2.06e+04,1:24:35
3.2%,323000,40375.0,-43.11098017516048,504.10242471432116,460.9914445391607,112.58976008011125,2.06e+04,1:24:35
3.2%,324000,40500.0,-86.6254731660608,515.7983126621956,429.17283949613477,115.20200146879593,2.06e+04,1:24:34
3.2%,325000,40625.0,-86.61140339141747,556.9616264165076,470.3502230250901,124.39570376516312,2.06e+04,1:24:33
3.3%,326000,40750.0,-84.62616585454327,545.3347288214866,460.7085629669433,121.79887116424617,2.06e+04,1:24:32
3.3%,327000,40875.0,-116.93451281272658,551.8700226467515,434.93550983402497,123.25850938014365,2.06e+04,1:24:31
3.3%,328000,41000.0,-140.96754285612982,530.5660812514157,389.5985383952858,118.50033815765663,2.06e+04,1:24:30
3.3%,329000,41125.0,-123.84870836799863,529.403229757711,405.55452138971236,118.24061877471732,2.06e+04,1:24:30
3.3%,330000,41250.0,-84.58624500387589,547.7854419551036,463.1991969512277,122.34623057021507,2.06e+04,1:24:28
3.3%,331000,41375.0,-72.75484691112408,567.9476290024028,495.1927820912787,126.84939439378168,2.06e+04,1:24:27
3.3%,332000,41500.0,-107.52661962625999,549.168459658154,441.64184003189405,122.65512341369076,2.06e+04,1:24:26
3.3%,333000,41625.0,-69.7979467697736,550.6915532696944,480.8936064999208,122.99530178994051,2.06e+04,1:24:25
3.3%,334000,41750.0,-116.30595344903759,539.3412470158734,423.0352935668358,120.46024503301715,2.06e+04,1:24:24
3.4%,335000,41875.0,-91.16880851359844,527.963383875744,436.7945753621455,117.91903352843553,2.06e+04,1:24:23
3.4%,336000,42000.0,-100.57011322130433,542.6996504126697,442.1295371913654,121.21033432868322,2.06e+04,1:24:22
3.4%,337000,42125.0,-76.98341899481616,530.1448309734668,453.1614119786507,118.40625317531436,2.06e+04,1:24:22
3.4%,338000,42250.0,-58.74037333935394,546.1986827285227,487.4583093891688,121.99183267036985,2.06e+04,1:24:21
3.4%,339000,42375.0,-72.52484834775845,511.1017927086993,438.57694436094084,114.15304786561643,2.06e+04,1:24:21
3.4%,340000,42500.0,-107.9914929378672,554.0215933523423,446.0301004144751,123.73905622471625,2.06e+04,1:24:20
3.4%,341000,42625.0,-111.5972043322513,529.8030861744611,418.2058818422098,118.32992550251953,2.06e+04,1:24:21
3.4%,342000,42750.0,-101.07682629867384,565.8489233703982,464.7720970717244,126.38065480436178,2.06e+04,1:24:20
3.4%,343000,42875.0,-116.51784876543542,575.8832922455966,459.3654434801612,128.62180090647422,2.06e+04,1:24:19
3.4%,344000,43000.0,-78.93587497031268,549.9704598301194,471.03458485980667,122.8342477394604,2.06e+04,1:24:18
3.5%,345000,43125.0,-86.10097093203527,498.7457769695029,412.6448060374677,111.39336892058739,2.06e+04,1:24:17
3.5%,346000,43250.0,-114.4886748516953,545.8157975739892,431.32712272229395,121.90631642292946,2.06e+04,1:24:16
3.5%,347000,43375.0,-137.39805700684033,588.0153180250287,450.6172610181884,131.33145236781377,2.06e+04,1:24:15
3.5%,348000,43500.0,-88.63875372752429,529.5780236678127,440.93926994028834,118.27965846871001,2.06e+04,1:24:14
3.5%,349000,43625.0,-106.27480341409947,570.5778924077713,464.30308899367185,127.43685581280931,2.06e+04,1:24:13
3.5%,350000,43750.0,-79.50344381606183,551.353731515592,471.8502876995302,123.14319730914602,2.06e+04,1:24:11
3.5%,351000,43875.0,-59.70196738546355,561.2649680158358,501.5630006303723,125.35684216572868,2.06e+04,1:24:10
3.5%,352000,44000.0,-66.61599254070799,571.5575677551251,504.94157521441707,127.65566335450576,2.06e+04,1:24:10
3.5%,353000,44125.0,-73.12443658506058,564.0227831246274,490.8983465395668,125.97279187400493,2.06e+04,1:24:09
3.5%,354000,44250.0,-110.12100772976916,538.5859985821584,428.4649908523892,120.29156256734353,2.06e+04,1:24:09
3.5%,355000,44375.0,-107.3670869263739,524.833819020555,417.4667320941811,117.2200546326277,2.06e+04,1:24:10
3.6%,356000,44500.0,-107.15484688665651,518.4746831319756,411.31983624531904,115.799760761957,2.06e+04,1:24:09
3.6%,357000,44625.0,-112.95022615920175,545.0699281588846,432.1197019996829,121.73972873284781,2.06e+04,1:24:08
3.6%,358000,44750.0,-106.29784207504278,546.025119168506,439.72727709346316,121.9530677713674,2.06e+04,1:24:07
3.6%,359000,44875.0,-102.23586944832834,542.3420680841742,440.1061986358459,121.13046939132052,2.06e+04,1:24:06
3.6%,360000,45000.0,-83.29763348741287,492.5682511873229,409.2706176999101,110.01363712084748,2.06e+04,1:24:05
3.6%,361000,45125.0,-76.88918649291716,521.4190224566174,444.5298359637003,116.4573700927269,2.06e+04,1:24:04
3.6%,362000,45250.0,-121.76689298040469,548.2588074727732,426.49191449236855,122.4519553345719,2.06e+04,1:24:03
3.6%,363000,45375.0,-42.143945505297495,499.93428377877575,457.79033827347826,111.65881834108055,2.06e+04,1:24:02
3.6%,364000,45500.0,-63.60810014414824,572.9453010757195,509.33720093157126,127.96560941697402,2.06e+04,1:24:01
3.6%,365000,45625.0,-101.2984995726793,546.6038995921436,445.30540001946434,122.08233663785492,2.06e+04,1:24:00
3.7%,366000,45750.0,-71.0341547908597,502.74961851993277,431.71546372907306,112.28761488621063,2.06e+04,1:24:01
3.7%,367000,45875.0,-61.83882107122312,518.5981186489525,456.7592975777294,115.82732971334556,2.06e+04,1:24:01
3.7%,368000,46000.0,-95.19719536552162,544.1216927102664,448.9244973447448,121.52794319795403,2.06e+04,1:24:00
3.7%,369000,46125.0,-73.53894697606722,514.5999166140343,441.0609696379671,114.93434331654662,2.06e+04,1:24:00
3.7%,370000,46250.0,-77.28550563415521,584.0908688327705,506.8053631986153,130.45493844655394,2.06e+04,1:23:58
3.7%,371000,46375.0,-71.71084276538028,509.5231415253211,437.8122987599408,113.80046087282928,2.06e+04,1:23:58
3.7%,372000,46500.0,-95.38089817549985,545.0803104458829,449.69941227038305,121.74204758541609,2.06e+04,1:23:58
3.7%,373000,46625.0,-92.68640744208912,525.3272005592887,432.64079311719956,117.33024991507544,2.06e+04,1:23:57
3.7%,374000,46750.0,-109.80048917098384,505.67092021497734,395.8704310439935,112.94007883171356,2.06e+04,1:23:56
3.8%,375000,46875.0,-91.4302532052447,546.0768683068924,454.6466151016477,121.96462578575024,2.06e+04,1:23:55
3.8%,376000,47000.0,-91.65441522666924,513.9132320126389,422.25881678596966,114.78097437656258,2.06e+04,1:23:54
3.8%,377000,47125.0,-114.8698779566655,537.3619100563363,422.49203209967084,120.01816607749879,2.06e+04,1:23:53
3.8%,378000,47250.0,-113.90371662602678,556.3314304699489,442.42771384392216,124.25495139630335,2.06e+04,1:23:54
3.8%,379000,47375.0,-109.03915573936274,514.0360352487108,404.9968795093481,114.80840210991308,2.06e+04,1:23:53
3.8%,380000,47500.0,-76.75165878063746,530.2547995475664,453.503140766929,118.43081432552356,2.06e+04,1:23:52
3.8%,381000,47625.0,-113.43743082102219,545.5851216625052,432.14769084148304,121.85479565203661,2.06e+04,1:23:51
3.8%,382000,47750.0,-158.93700975443912,568.99512193517,410.05811218073086,127.08334878916614,2.06e+04,1:23:51
3.8%,383000,47875.0,-127.30410027409644,532.1441400710252,404.84003979692875,118.85279284777805,2.06e+04,1:23:50
3.8%,384000,48000.0,-98.01438472004082,518.417344329132,420.40295960909117,115.7869543128329,2.06e+04,1:23:49
3.9%,385000,48125.0,-77.95526356370141,504.74644797390624,426.79118441020483,112.7336007377391,2.07e+04,1:23:48
3.9%,386000,48250.0,-92.93847595491371,563.9307061700309,470.9922302151172,125.95222676318882,2.07e+04,1:23:46
3.9%,387000,48375.0,-87.76638243136435,547.5718406916257,459.8054582602613,122.2985233705891,2.07e+04,1:23:45
3.9%,388000,48500.0,-92.79059143703137,525.6879376890149,432.89734625198355,117.41081946780251,2.07e+04,1:23:44
3.9%,389000,48625.0,-58.71953253157366,550.7160785798624,491.9965460482887,123.0007794441876,2.07e+04,1:23:42
3.9%,390000,48750.0,-64.35436124008052,521.7493483321559,457.39498709207544,116.53114738331662,2.07e+04,1:23:41
3.9%,391000,48875.0,-102.03379953934146,502.01028707442924,399.9764875350878,112.12248743197136,2.07e+04,1:23:40
3.9%,392000,49000.0,-77.81912732204256,502.284562121635,424.46543479959246,112.1837459386694,2.07e+04,1:23:39
3.9%,393000,49125.0,-98.29765859155208,514.8314348995104,416.53377630795836,114.98605222913652,2.07e+04,1:23:39
3.9%,394000,49250.0,-61.43930572699651,583.804289448303,522.3649837213065,130.39093180314336,2.07e+04,1:23:37
4.0%,395000,49375.0,-105.03163564090804,601.1036644071136,496.07202876620556,134.25469515887838,2.07e+04,1:23:36
4.0%,396000,49500.0,-76.03344361387099,508.0240284685056,431.9905848546346,113.46563848133717,2.07e+04,1:23:34
4.0%,397000,49625.0,-73.83022437349109,553.4935728556003,479.6633484821092,123.62112443520095,2.07e+04,1:23:33
4.0%,398000,49750.0,-66.28866389638827,546.8227865821359,480.53412268574766,122.13122438859696,2.07e+04,1:23:32
4.0%,399000,49875.0,-70.0145396942786,571.4484416223091,501.43390192803054,127.63129036102298,2.07e+04,1:23:30
4.0%,400000,50000.0,-57.99163391503291,575.1561584032974,517.1645244882644,128.45939775021682,2.07e+04,1:23:29
4.0%,401000,50125.0,-74.7389392635921,524.7982408357059,450.0593015721138,117.21210835207069,2.07e+04,1:23:27
4.0%,402000,50250.0,-113.51257370407191,555.8236706579485,442.3110969538766,124.14154476977532,2.07e+04,1:23:26
4.0%,403000,50375.0,-142.8608449854155,554.370273466286,411.5094284808705,123.81693287923915,2.07e+04,1:23:24
4.0%,404000,50500.0,-90.44026358819627,523.9356763955141,433.4954128073178,117.01945717918679,2.07e+04,1:23:23
4.0%,405000,50625.0,-64.53944047873188,495.81365601007957,431.2742155313477,110.73848852493283,2.07e+04,1:23:21
4.1%,406000,50750.0,-89.70178404335059,562.5357106048849,472.8339265615343,125.64065870024682,2.07e+04,1:23:20
4.1%,407000,50875.0,-138.10503438595302,542.7179543081546,404.6129199222016,121.21442244867659,2.07e+04,1:23:18
