#"Progress (%)","Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)","Time Remaining"
2.3%,227000,28375.0,113.41818956048343,528.0522303826067,641.4704199430901,116.31883760747296,1.3e+04,2:14:49
2.3%,228000,28500.0,105.23903374265615,561.9501175575549,667.189151300211,123.78583160290087,1.3e+04,2:14:47
2.3%,229000,28625.0,116.08929540249329,559.8940854754263,675.9833808779197,123.33293083264262,1.31e+04,2:14:44
2.3%,230000,28750.0,111.38675237266143,547.2636197045965,658.650372077258,120.55070397633449,1.31e+04,2:14:40
2.3%,231000,28875.0,109.897548629626,532.497123007588,642.3946716372141,117.29795428131645,1.31e+04,2:14:39
2.3%,232000,29000.0,112.60918746278344,540.0356043656462,652.6447918284297,118.95852370691966,1.31e+04,2:14:35
2.3%,233000,29125.0,142.8050713313519,551.6335496649947,694.4386209963466,121.51330794649724,1.31e+04,2:14:32
2.3%,234000,29250.0,138.29970242387677,516.2005681635172,654.500270587394,113.70816484875357,1.31e+04,2:14:31
2.4%,235000,29375.0,123.16406372125698,527.8002056964034,650.9642694176604,116.26332185190779,1.31e+04,2:14:30
2.4%,236000,29500.0,109.24546754106535,597.2786750175449,706.5241425586103,131.56797227318523,1.31e+04,2:14:28
2.4%,237000,29625.0,97.89576689829886,564.5682486576646,662.4640155559634,124.36255100440417,1.31e+04,2:14:29
2.4%,238000,29750.0,132.80227527903145,547.1090032874481,679.9112785664795,120.51664522062256,1.31e+04,2:14:26
2.4%,239000,29875.0,144.8729261557915,517.5644130541066,662.437339209898,114.00859128996998,1.31e+04,2:14:26
2.4%,240000,30000.0,122.59641730483622,541.6812189732818,664.277636278118,119.32101811049665,1.31e+04,2:14:25
2.4%,241000,30125.0,109.06325752915112,513.8846498657797,622.9479073949308,113.19801659279123,1.31e+04,2:14:26
2.4%,242000,30250.0,129.5138708762668,538.3078659165217,667.8217367927884,118.57793914249827,1.31e+04,2:14:22
2.4%,243000,30375.0,115.77163349106843,551.441270380783,667.2129038718514,121.47095285063995,1.31e+04,2:14:20
2.4%,244000,30500.0,118.4662412262654,506.60857433637045,625.0748155626359,111.59524967083006,1.31e+04,2:14:21
2.5%,245000,30625.0,82.17697185012494,582.4222375174757,664.5992093676006,128.2954105045435,1.31e+04,2:14:22
2.5%,246000,30750.0,116.58295655039709,535.9025749708555,652.4855315212526,118.04810396557846,1.31e+04,2:14:19
2.5%,247000,30875.0,147.57451795851236,533.6255627835876,681.2000807421,117.5465259102237,1.31e+04,2:14:16
2.5%,248000,31000.0,141.15227727244613,501.23800076674485,642.390278039191,110.41222488850572,1.31e+04,2:14:13
2.5%,249000,31125.0,149.01857746559313,575.6859666527919,724.704544118385,126.81155123512733,1.31e+04,2:14:12
2.5%,250000,31250.0,161.3167331228719,579.9181993114942,741.2349324343661,127.74382337606296,1.31e+04,2:14:11
2.5%,251000,31375.0,116.12265125155051,550.6607686642267,666.7834199157771,121.29902468293827,1.31e+04,2:14:11
2.5%,252000,31500.0,135.74153164701946,557.3778336223704,693.1193652693898,122.7786532937275,1.31e+04,2:14:11
2.5%,253000,31625.0,124.08106098101264,616.2195827709055,740.3006437519182,135.7402572221664,1.31e+04,2:14:12
2.5%,254000,31750.0,146.0877529090612,567.7304550553993,713.8182079644605,125.05911878936152,1.31e+04,2:14:13
2.5%,255000,31875.0,139.8606021021107,555.1218131433275,694.9824152454382,122.28169927167784,1.31e+04,2:14:11
2.6%,256000,32000.0,114.03088916822338,606.7512713049749,720.7821604731982,133.6545866758559,1.31e+04,2:14:09
2.6%,257000,32125.0,110.58920613572005,588.5215916727902,699.1107978085103,129.63897037358987,1.31e+04,2:14:06
2.6%,258000,32250.0,130.51990714987937,567.3886031245264,697.9085102744058,124.98381597470588,1.31e+04,2:14:04
2.6%,259000,32375.0,112.20042737115655,600.044049400958,712.2444767721146,132.17712628356603,1.31e+04,2:14:03
2.6%,260000,32500.0,163.65736434026212,543.614133468217,707.2714978084791,119.7467986570206,1.31e+04,2:14:02
2.6%,261000,32625.0,131.85876617429454,585.3401219979037,717.1988881721982,128.93815929246236,1.31e+04,2:14:01
2.6%,262000,32750.0,108.21318294389448,524.083007015021,632.2961899589155,115.44450090031152,1.31e+04,2:13:58
2.6%,263000,32875.0,107.37048423658379,524.6966416837747,632.0671259203585,115.57967175515927,1.31e+04,2:13:59
2.6%,264000,33000.0,137.35661701452602,523.2124197636115,660.5690367781375,115.25272877760602,1.31e+04,2:13:58
2.6%,265000,33125.0,156.15404672058082,522.4945431336776,678.6485898542584,115.09459560377398,1.31e+04,2:13:57
2.7%,266000,33250.0,158.11713936723078,522.3623328313839,680.4794721986148,115.0654724454997,1.31e+04,2:14:00
2.7%,267000,33375.0,135.54144795987895,569.1003066387344,704.6417545986134,125.36086837908081,1.31e+04,2:14:00
2.7%,268000,33500.0,120.62121169228713,544.2405350462001,664.8617467384872,119.88478179435853,1.31e+04,2:13:59
2.7%,269000,33625.0,122.81479288558779,559.2332975895077,682.0480904750955,123.18737311245373,1.31e+04,2:13:57
2.7%,270000,33750.0,119.00414105540419,549.7906043949353,668.7947454503394,121.10734573432708,1.31e+04,2:13:55
2.7%,271000,33875.0,137.49946663935253,538.3748469648727,675.8743136042253,118.59269366342943,1.31e+04,2:13:54
2.7%,272000,34000.0,135.6370356664515,582.8532492974903,718.4902849639418,128.39035336504443,1.31e+04,2:13:54
2.7%,273000,34125.0,127.0489869287483,493.1628159818626,620.2118029106109,108.6334309480607,1.31e+04,2:13:52
2.7%,274000,34250.0,134.24666616097966,521.4652474760785,655.7119136370582,114.86786334594488,1.31e+04,2:13:51
2.8%,275000,34375.0,123.95535359154117,591.4907304306598,715.446084022201,130.2930094044646,1.31e+04,2:13:49
2.8%,276000,34500.0,131.38647550051712,544.9514316832785,676.3379071837957,120.04137742207534,1.31e+04,2:13:49
2.8%,277000,34625.0,125.91833942628196,580.3930788687916,706.3114182950735,127.84842938836665,1.31e+04,2:13:48
2.8%,278000,34750.0,127.62009950013719,548.0557785478117,675.6758780479488,120.72519996468871,1.31e+04,2:13:50
2.8%,279000,34875.0,171.97050765257643,564.9826653807637,736.9531730333401,124.45383832172324,1.31e+04,2:13:49
2.8%,280000,35000.0,137.64751336119477,526.5338142680408,664.1813276292356,115.98436236565306,1.31e+04,2:13:49
2.8%,281000,35125.0,126.66612881474475,533.6051404826964,660.2712692974411,117.5420273054186,1.31e+04,2:13:49
2.8%,282000,35250.0,137.34291179994497,555.5810884293717,692.9240002293167,122.38286799011274,1.31e+04,2:13:49
2.8%,283000,35375.0,107.68064335477274,567.545792417106,675.2264357718788,125.01844148094408,1.31e+04,2:13:49
2.8%,284000,35500.0,135.51824114813758,561.3716457906015,696.8898869387391,123.65840639825397,1.31e+04,2:13:48
2.9%,285000,35625.0,146.48288093370903,553.7839583988892,700.2668393325982,121.98699791486709,1.31e+04,2:13:49
2.9%,286000,35750.0,145.51505772061137,553.933296078444,699.4483537990553,122.01989387533717,1.31e+04,2:13:50
2.9%,287000,35875.0,135.72588393281956,536.2157443643009,671.9416282971205,118.11708861846671,1.31e+04,2:13:50
2.9%,288000,36000.0,117.7229764100973,522.9404210646205,640.6633974747178,115.19281316570822,1.31e+04,2:13:47
2.9%,289000,36125.0,127.93668017336115,565.7797513537629,693.7164315271241,124.62941965348907,1.31e+04,2:13:45
2.9%,290000,36250.0,123.64161139124012,570.1368059581974,693.7784173494375,125.58918745261927,1.31e+04,2:13:46
2.9%,291000,36375.0,153.62221241913247,536.9015088397988,690.5237212589312,118.26814815779412,1.31e+04,2:13:47
2.9%,292000,36500.0,143.31015362772675,563.0482663840992,706.358420011826,124.02773077058563,1.31e+04,2:13:47
2.9%,293000,36625.0,141.09122716333675,535.9992517269093,677.090478890246,118.06939982845114,1.31e+04,2:13:48
2.9%,294000,36750.0,133.3499254403787,540.1098643942972,673.4597898346759,118.97488163463284,1.31e+04,2:13:49
3.0%,295000,36875.0,147.55002239869128,539.4841575436532,687.0341799423445,118.8370515311652,1.31e+04,2:13:50
3.0%,296000,37000.0,104.25405604740669,535.5435649368346,639.7976209842413,117.9690215804582,1.31e+04,2:13:50
3.0%,297000,37125.0,144.60584807246423,535.4826157610169,680.0884638334811,117.95559575460928,1.31e+04,2:13:48
3.0%,298000,37250.0,124.79926026106823,546.0001682677756,670.7994285288438,120.27239210858987,1.31e+04,2:13:47
3.0%,299000,37375.0,130.64317134780137,482.41114868717796,613.0543200349794,106.26506401368785,1.31e+04,2:13:47
3.0%,300000,37500.0,142.5623334798745,556.3582974531214,698.9206309329959,122.55407084660878,1.3e+04,2:13:47
3.0%,301000,37625.0,132.2256886574422,540.4252518414803,672.6509404989225,119.04435487826584,1.31e+04,2:13:45
3.0%,302000,37750.0,112.71694202497724,575.7983054375165,688.5152474624938,126.83629711461722,1.31e+04,2:13:45
3.0%,303000,37875.0,131.04866582595156,547.056978764784,678.1056445907357,120.50518530878963,1.3e+04,2:13:47
3.0%,304000,38000.0,148.19830326826326,552.9564356023518,701.1547388706151,121.80471198887606,1.3e+04,2:13:46
3.0%,305000,38125.0,127.94615652272118,555.1554909091356,683.1016474318567,122.2891177775502,1.3e+04,2:13:43
3.1%,306000,38250.0,127.91277583578092,564.1123416984784,692.0251175342594,124.26212425777103,1.3e+04,2:13:43
3.1%,307000,38375.0,144.05404650571512,555.7875336936938,699.841580199409,122.42834355444872,1.31e+04,2:13:41
3.1%,308000,38500.0,109.65391853353952,522.9156436900299,632.5695622235694,115.18735522945586,1.31e+04,2:13:38
3.1%,309000,38625.0,120.04112940602707,505.1766335517247,625.2177629577518,111.27982313154237,1.31e+04,2:13:36
3.1%,310000,38750.0,85.70226540797518,550.645372573574,636.3476379815493,121.29563324689204,1.31e+04,2:13:32
3.1%,311000,38875.0,138.19965502425606,536.309072350584,674.50872737484,118.13764681755399,1.31e+04,2:13:28
3.1%,312000,39000.0,114.78919792310293,545.9943318005196,660.7835297236226,120.27110645719425,1.31e+04,2:13:27
3.1%,313000,39125.0,120.25933920919799,538.1787100224814,658.4380492316793,118.54948880633732,1.31e+04,2:13:28
3.1%,314000,39250.0,137.06761802135654,531.0404761604449,668.1080941818014,116.97708551433576,1.31e+04,2:13:26
3.1%,315000,39375.0,139.80405458798992,522.2683270766743,662.0723816646641,115.04476494823504,1.31e+04,2:13:29
3.2%,316000,39500.0,143.50260971188322,539.8521773355623,683.3547870474455,118.91811857709054,1.31e+04,2:13:29
3.2%,317000,39625.0,111.12670963333616,543.1999346065833,654.3266442399195,119.65555933001565,1.31e+04,2:13:27
3.2%,318000,39750.0,129.96142352216046,561.7839143392334,691.7453378613939,123.7492205177668,1.31e+04,2:13:25
3.2%,319000,39875.0,128.57335564233495,573.8487196170928,702.4220752594277,126.40684422454346,1.31e+04,2:13:24
3.2%,320000,40000.0,128.78979129343918,543.5950285449445,672.3848198383837,119.74259024289077,1.31e+04,2:13:25
3.2%,321000,40125.0,122.58448333695888,542.601147641626,665.1856309785849,119.5236591130847,1.31e+04,2:13:24
3.2%,322000,40250.0,110.20553218002033,526.401137576634,636.6066697566544,115.95513647163332,1.31e+04,2:13:20
3.2%,323000,40375.0,124.13612116308762,530.9319551788091,655.0680763418967,116.95318061683962,1.31e+04,2:13:20
3.2%,324000,40500.0,134.36247504755121,487.5718328290395,621.9343078765908,107.40185455466467,1.31e+04,2:13:17
3.2%,325000,40625.0,134.77641546913702,509.7851302491325,644.5615457182696,112.29497835316117,1.31e+04,2:13:17
3.3%,326000,40750.0,129.27857956469262,615.0111262694453,744.289705834138,135.47405958590758,1.31e+04,2:13:16
3.3%,327000,40875.0,124.49673679809476,549.8105524370253,674.30728923512,121.11173986985943,1.31e+04,2:13:14
3.3%,328000,41000.0,121.77171775423909,541.577828045202,663.3495457994411,119.2982432562655,1.31e+04,2:13:12
3.3%,329000,41125.0,98.06211082294334,545.2040036783193,643.2661145012626,120.097013738305,1.31e+04,2:13:11
3.3%,330000,41250.0,112.76598820496382,573.7207286812139,686.4867168861778,126.37865050424627,1.31e+04,2:13:09
3.3%,331000,41375.0,105.01977083307499,554.0088540237205,659.0286248567954,122.03653770687671,1.31e+04,2:13:08
3.3%,332000,41500.0,129.37947482558855,568.3301405772859,697.7096154028744,125.19121693954894,1.31e+04,2:13:08
3.3%,333000,41625.0,138.15192073375223,530.8230255758313,668.9749463095835,116.92918570862713,1.31e+04,2:13:08
3.3%,334000,41750.0,112.47432830729272,551.1588202652595,663.6331485725522,121.40873501075698,1.31e+04,2:13:06
3.4%,335000,41875.0,122.6522509047243,573.1617715694958,695.8140224742201,126.25552396909201,1.31e+04,2:13:05
3.4%,336000,42000.0,129.0104078681134,583.2975681947362,712.3079760628495,128.48822750453482,1.31e+04,2:13:06
3.4%,337000,42125.0,135.46508744934656,537.3125147098846,672.7776021592312,118.35868413569082,1.31e+04,2:13:04
3.4%,338000,42250.0,136.42189246907836,559.0365557732439,695.4584482423222,123.14403501432656,1.31e+04,2:13:03
3.4%,339000,42375.0,150.3685278268308,524.3203804864718,674.6889083133026,115.49678930037754,1.31e+04,2:13:02
3.4%,340000,42500.0,134.00079593466373,524.8281361948434,658.8289321295072,115.60863723963074,1.31e+04,2:13:00
3.4%,341000,42625.0,114.34439276508989,531.1032073839149,645.4476001490048,116.99090388792814,1.31e+04,2:12:59
3.4%,342000,42750.0,112.54861350454551,551.7302116436515,664.278825148197,121.53460055421911,1.31e+04,2:12:59
3.4%,343000,42875.0,107.99780107805778,542.6394545156143,650.6372555936721,119.5320973144563,1.31e+04,2:13:04
3.4%,344000,43000.0,140.47212682367723,555.4345271897361,695.9066540134133,122.3505836211586,1.3e+04,2:13:13
3.5%,345000,43125.0,123.07511627460585,576.55836907538,699.6334853499859,127.00372320199482,1.3e+04,2:13:12
3.5%,346000,43250.0,82.26704201709363,573.4020728060017,655.6691148230954,126.30845729442945,1.3e+04,2:13:10
3.5%,347000,43375.0,149.14364426677133,580.199873075105,729.3435173418763,127.80587020189304,1.3e+04,2:13:11
3.5%,348000,43500.0,140.77970464049721,577.448750960443,718.2284556009403,127.19985566756975,1.3e+04,2:13:11
3.5%,349000,43625.0,101.39705725606474,522.5469537638267,623.9440110198914,115.1061405669925,1.3e+04,2:13:08
3.5%,350000,43750.0,100.2888228929514,543.6051924563386,643.89401534929,119.74482913952046,1.3e+04,2:13:06
3.5%,351000,43875.0,130.4027454913288,545.0574372406206,675.4601827319494,120.06472822432653,1.3e+04,2:13:07
3.5%,352000,44000.0,133.00946847795808,521.1337895071621,654.1432579851202,114.79485010323563,1.3e+04,2:13:06
3.5%,353000,44125.0,104.85642097279478,534.6287517398534,639.4851727126483,117.76750740898368,1.3e+04,2:13:03
3.5%,354000,44250.0,136.64607082838444,615.5527748027544,752.1988456311387,135.5933734040514,1.31e+04,2:13:02
3.5%,355000,44375.0,145.17887456343306,567.0713900716747,712.2502646351078,124.91394058841145,1.31e+04,2:13:00
3.6%,356000,44500.0,128.14954843996048,522.868114987286,651.0176634272466,115.1768856525124,1.3e+04,2:13:02
3.6%,357000,44625.0,122.01584106600328,537.8785716052063,659.8944126712096,118.48337460435111,1.3e+04,2:13:00
3.6%,358000,44750.0,135.55228041053005,561.1690256576816,696.7213060682116,123.61377343018555,1.31e+04,2:12:57
3.6%,359000,44875.0,114.71444973103456,544.0804814238849,658.7949311549194,119.84952533632013,1.31e+04,2:12:58
3.6%,360000,45000.0,113.07948980186679,562.5607035500942,675.640193351961,123.9203308982833,1.31e+04,2:12:56
3.6%,361000,45125.0,123.227654392158,513.589899535599,636.817553927757,113.13308927344974,1.31e+04,2:12:56
3.6%,362000,45250.0,118.37225177139732,550.8724014588468,669.244653230244,121.34564295146068,1.31e+04,2:12:55
3.6%,363000,45375.0,116.50400750041247,518.3634801789044,634.8674876793169,114.18460902794922,1.31e+04,2:12:53
3.6%,364000,45500.0,96.69978523168122,520.4117765727243,617.1115618044055,114.63580578822439,1.31e+04,2:12:52
3.6%,365000,45625.0,105.15316111776843,532.8125132812175,637.965674398986,117.36742814755637,1.31e+04,2:12:50
3.7%,366000,45750.0,102.7103437923163,548.1379499000169,650.8482936923332,120.743300591148,1.31e+04,2:12:48
3.7%,367000,45875.0,153.5720704213639,572.1108984645872,725.6829688859511,126.02403865191542,1.31e+04,2:12:47
3.7%,368000,46000.0,124.53807515137018,570.3866112553688,694.924686406739,125.64421432330234,1.31e+04,2:12:47
3.7%,369000,46125.0,138.72987605085012,540.6828029366341,679.4126789874842,119.10108798588118,1.31e+04,2:12:47
3.7%,370000,46250.0,151.4851550890954,543.033006004797,694.5181610938924,119.61878845810939,1.31e+04,2:12:48
3.7%,371000,46375.0,126.66704032379432,518.1623509713081,644.8293912951025,114.14030447947763,1.31e+04,2:12:46
3.7%,372000,46500.0,96.40885823403039,574.6212218139801,671.0300800480105,126.57701026574367,1.3e+04,2:12:48
3.7%,373000,46625.0,133.1037776435059,527.5754421365954,660.6792197801012,116.21381115105451,1.3e+04,2:12:47
3.7%,374000,46750.0,127.19333507199556,565.2529785198147,692.4463135918103,124.51338264009807,1.3e+04,2:12:47
3.8%,375000,46875.0,127.69000180699157,530.2023179360332,657.8923197430247,116.79245682651812,1.31e+04,2:12:45
3.8%,376000,47000.0,115.35304623371813,564.2746446885791,679.6276909222972,124.29787620438255,1.31e+04,2:12:43
3.8%,377000,47125.0,116.359814635385,555.4201115368109,671.7799261721958,122.34740815499231,1.31e+04,2:12:41
3.8%,378000,47250.0,121.92831612700131,517.6289596829985,639.5572758099997,114.02280955932328,1.31e+04,2:12:40
3.8%,379000,47375.0,119.23314259993937,571.7339094212246,690.9670520211639,125.94099586790344,1.31e+04,2:12:38
3.8%,380000,47500.0,133.95691304460286,548.4181557235624,682.3750687681653,120.80502406055187,1.31e+04,2:12:37
3.8%,381000,47625.0,145.74890799064684,525.3988078462193,671.1477158368662,115.73434424231772,1.31e+04,2:12:34
3.8%,382000,47750.0,97.6925667101553,545.1141966911492,642.8067634013046,120.07723114151702,1.31e+04,2:12:32
3.8%,383000,47875.0,123.47913912491828,533.8259797021718,657.3051188270902,117.59067355635653,1.31e+04,2:12:30
3.8%,384000,48000.0,114.36796938303796,597.8837324932304,712.2517018762683,131.70125375219055,1.31e+04,2:12:28
3.9%,385000,48125.0,144.36780445481446,514.4382877912428,658.8060922460572,113.31997142271142,1.31e+04,2:12:26
3.9%,386000,48250.0,134.95570631684888,562.137324637041,697.0930309538899,123.82706939837793,1.31e+04,2:12:26
3.9%,387000,48375.0,117.94829932406479,550.9626817419864,668.9109810660512,121.36552980542977,1.31e+04,2:12:25
3.9%,388000,48500.0,124.06721021954006,571.6824076015224,695.7496178210624,125.92965109657642,1.31e+04,2:12:24
3.9%,389000,48625.0,129.9419829329749,557.4769588187364,687.4189417517114,122.80048849667807,1.31e+04,2:12:23
3.9%,390000,48750.0,127.77382917015294,578.0238190064249,705.7976481765778,127.3265311038336,1.31e+04,2:12:21
3.9%,391000,48875.0,134.40405710742465,542.2599018776107,676.6639589850354,119.44848982428164,1.31e+04,2:12:20
3.9%,392000,49000.0,118.19287524413079,553.4128135020112,671.605688746142,121.90524247382383,1.31e+04,2:12:19
3.9%,393000,49125.0,145.9032536760413,528.6949244449423,674.5981781209837,116.46040963759948,1.31e+04,2:12:18
3.9%,394000,49250.0,113.66091103989629,545.9769410173568,659.6378520572531,120.26727563219968,1.31e+04,2:12:16
4.0%,395000,49375.0,146.00483740591466,541.0025605313716,687.0073979372862,119.17152388141577,1.31e+04,2:12:16
4.0%,396000,49500.0,115.49101748858543,519.1942908753497,634.6853083639351,114.36761920937074,1.31e+04,2:12:14
4.0%,397000,49625.0,109.84239206696829,545.8219138743182,655.6643059412864,120.23312640218356,1.31e+04,2:12:12
4.0%,398000,49750.0,150.44066532839742,509.43746826797815,659.8781335963756,112.21839570621566,1.31e+04,2:12:11
4.0%,399000,49875.0,122.5686738004882,555.0584916675925,677.6271654680808,122.26775087788403,1.31e+04,2:12:10
4.0%,400000,50000.0,141.7601916897785,548.8849767955617,690.6451684853402,120.90785495746196,1.31e+04,2:12:09
4.0%,401000,50125.0,133.64060582902502,539.6376684094184,673.2782742384435,118.87086675708139,1.31e+04,2:12:07
4.0%,402000,50250.0,125.35730067681102,542.3165257678972,667.6738264447083,119.46096288039234,1.31e+04,2:12:06
4.0%,403000,50375.0,108.71188950446958,528.1640265794709,636.8759160839405,116.34346396623062,1.31e+04,2:12:06
4.0%,404000,50500.0,125.08270478796705,561.5165355286978,686.5992403166648,123.69032257045609,1.31e+04,2:12:06
4.0%,405000,50625.0,141.70217638793338,574.0713592362468,715.7735356241802,126.45588706579159,1.31e+04,2:12:04
4.1%,406000,50750.0,119.9258820773626,513.0092891852509,632.9351712626135,113.0051929837088,1.31e+04,2:12:02
4.1%,407000,50875.0,104.33547144982926,565.9584467769904,670.2939182268196,124.66878250950909,1.31e+04,2:12:01
4.1%,408000,51000.0,121.12879279250501,560.8933845436524,682.0221773361574,123.55305547060516,1.31e+04,2:12:02
4.1%,409000,51125.0,112.59729045776652,536.0750345242864,648.6723249820529,118.08609319019521,1.31e+04,2:12:00
4.1%,410000,51250.0,116.91410868088022,511.45400473191916,628.3681134127994,112.66259641967301,1.31e+04,2:11:59
4.1%,411000,51375.0,96.02500248829774,504.026706403784,600.0517088920817,111.02651828500319,1.31e+04,2:11:59
